address,categories,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,categories/9,categories/10,categories/11,categoryName,cid,city,claimThisBusiness,countryCode,imagesCount,isAdvertisement,locatedIn,locationlat,locationlng,menu,neighborhood,orderBy/0/name,orderBy/0/orderUrl,orderBy/0/url,orderBy/1/name,orderBy/1/orderUrl,orderBy/1/url,orderBy/2/name,orderBy/2/orderUrl,orderBy/2/url,orderBy/3/name,orderBy/3/orderUrl,orderBy/3/url,orderBy/4/name,orderBy/4/orderUrl,orderBy/4/url,orderBy/5/name,orderBy/5/orderUrl,orderBy/5/url,orderBy/6/name,orderBy/6/orderUrl,orderBy/6/url,orderBy/7/name,orderBy/7/orderUrl,orderBy/7/url,orderBy/8/name,orderBy/8/orderUrl,orderBy/8/url,orderBy/9/name,orderBy/9/orderUrl,orderBy/9/url,permanentlyClosed,phone,placeId,plusCode,postalCode,price,rank,reviewsCount,reviewsDistribution/fiveStar,reviewsDistribution/fourStar,reviewsDistribution/oneStar,reviewsDistribution/threeStar,reviewsDistribution/twoStar,scrapedAt,searchPageUrl,searchString,state,street,subTitle,temporarilyClosed,title,totalScore,url,website
"4320 Wornall Rd, Kansas City, MO 64111",,Hospital,Cardiologist,Gastroenterologist,Obstetrician-gynecologist,Internist,Midwife,Otolaryngologist,Pulmonologist,Surgeon,,,,Hospital,8.89655E+18,Kansas City,TRUE,US,5,FALSE,Saint Luke's Hospital of Kansas City,39.048309,-94.589457,,4320 Wornall Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 932-5100,ChIJu6gVosbvwIcRSYsMQWPmdns,"2CX6+86 Kansas City, Missouri",64111,,30,7,5,1,1,0,0,2022-12-02T21:08:33.168Z,"https://www.google.com/maps/search/hospital/@39.2638295,-94.6954363,15z?hl=en",hospital,Missouri,4320 Wornall Rd,,FALSE,Saint Luke´s Hospital,4.3,"https://www.google.com/maps/place/Saint+Luke%C2%B4s+Hospital/@39.048309,-94.589457,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0efc6a215a8bb:0x7b76e663410c8b49!8m2!3d39.048309!4d-94.589457?hl=en",https://www.saintlukeshealthsystem.org/?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link
"E Meyer Blvd &, E 63rd St, Kansas City, MO 64110",,Hospital,,,,,,,,,,,,Hospital,3.05014E+18,Kansas City,TRUE,US,1,FALSE,,39.012999,-94.568156,,"E Meyer Blvd &, E 63rd St",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,ChIJJd-FpeLvwIcRKLuT645JVCo,"2C7J+5P Kansas City, Missouri",64110,,28,2,0,0,2,0,0,2022-12-02T21:08:35.589Z,"https://www.google.com/maps/search/hospital/@39.2638295,-94.6954363,15z?hl=en",hospital,MO,"E Meyer Blvd &, E 63rd St",,FALSE,Research hospital,1,"https://www.google.com/maps/place/Research+hospital/@39.012999,-94.568156,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0efe2a585df25:0x2a54498eeb93bb28!8m2!3d39.012999!4d-94.568156?hl=en",
"1000 Carondelet Dr, Kansas City, MO 64114",,General hospital,Hospital department,,,,,,,,,,,General hospital,1.53755E+19,Kansas City,TRUE,US,,FALSE,St. Joseph Medical Center,38.9367113,-94.604475,,1000 Carondelet Dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,ChIJU_L22qrpwIcRCmqs7pWtYNU,"W9PW+M6 Kansas City, Missouri",64114,,27,0,0,0,0,0,0,2022-12-02T21:08:39.355Z,"https://www.google.com/maps/search/hospital/@39.2638295,-94.6954363,15z?hl=en",hospital,Missouri,1000 Carondelet Dr,,FALSE,Prime Healthcare,,"https://www.google.com/maps/place/Prime+Healthcare/@38.9367113,-94.604475,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0e9aadaf6f253:0xd560ad95eeac6a0a!8m2!3d38.9367113!4d-94.604475?hl=en",
"5844 NW Barry Rd #300, Kansas City, MO 64154",,Medical clinic,,,,,,,,,,,,Medical clinic,1.0844E+19,Kansas City,FALSE,US,4,FALSE,Saint Luke's North Hospital-Barry Road,39.2480988,-94.6494113,,5844 NW Barry Rd #300,saintlukeskc.org,,https://www.saintlukeskc.org/locations/saint-lukes-north-hospital-multispecialty-clinic?utm_source=local-listing&utm_medium=organic&utm_campaign=appt-request,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 880-6238,ChIJZQ-lE0pfwIcRfBncoTeyfZY,"69X2+66 Kansas City, Missouri",64154,,26,5,1,2,2,0,0,2022-12-02T21:08:43.139Z,"https://www.google.com/maps/search/hospital/@39.2638295,-94.6954363,15z?hl=en",hospital,Missouri,5844 NW Barry Rd #300,,FALSE,Saint Luke's North Hospital Multispecialty Clinic,3,"https://www.google.com/maps/place/Saint+Luke's+North+Hospital+Multispecialty+Clinic/@39.2480988,-94.6494113,17z/data=!3m1!4b1!4m5!3m4!1s0x87c05f4a13a50f65:0x967db237a1dc197c!8m2!3d39.2480988!4d-94.6494113?hl=en",
"5830 NW Barry Rd, Kansas City, MO 64154",,Emergency room,,,,,,,,,,,,Emergency room,1.47674E+19,Kansas City,TRUE,US,5,FALSE,Saint Luke's North Hospital-Barry Road,39.2486886,-94.648285,,5830 NW Barry Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 891-6000,ChIJAbyyiTVfwIcRr2zgvZY98Mw,"69X2+FM Kansas City, Missouri",64154,,21,28,8,1,17,0,2,2022-12-02T21:08:46.799Z,"https://www.google.com/maps/search/hospital/@39.2638295,-94.6954363,15z?hl=en",hospital,Missouri,5830 NW Barry Rd,,FALSE,Saint Luke's North Hospital – Barry Road: Emergency Room,2.3,"https://www.google.com/maps/place/Saint+Luke's+North+Hospital+%E2%80%93+Barry+Road:+Emergency+Room/@39.2486886,-94.648285,17z/data=!3m1!4b1!4m5!3m4!1s0x87c05f3589b2bc01:0xccf03d96bde06caf!8m2!3d39.2486886!4d-94.648285?hl=en",https://www.saintlukeskc.org/locations/saint-lukes-north-hospital-barry-road
"4400 Wornall Rd, Kansas City, MO 64111",,Hospital,,,,,,,,,,,,Hospital,3.65172E+18,Kansas City,TRUE,US,2,FALSE,Saint Luke's Hospital of Kansas City,39.0470369,-94.5905232,,4400 Wornall Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,ChIJc6gfRzvvwIcRt2sdb8qFrTI,"2CW5+RQ Kansas City, Missouri",64111,,19,1,1,0,0,0,0,2022-12-02T21:09:58.981Z,"https://www.google.com/maps/search/hospital/@39.2106764,-94.6272073,15z?hl=en",hospital,Missouri,4400 Wornall Rd,,FALSE,Saint Lukes Hosp East 4400 Wornall Rd KCMo,5,"https://www.google.com/maps/place/Saint+Lukes+Hosp+East+4400+Wornall+Rd+KCMo/@39.0470369,-94.5905232,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0ef3b471fa873:0x32ad85ca6f1d6bb7!8m2!3d39.0470369!4d-94.5905232?hl=en",
"2401 Gillham Rd, Kansas City, MO 64108",,Children's hospital,,,,,,,,,,,,Children's hospital,1.80893E+19,Kansas City,TRUE,US,1,FALSE,,39.0837613,-94.5769877,,2401 Gillham Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 234-3000,ChIJ9zZsZRPwwIcRqHzES1cNCvs,"3CMF+G6 Kansas City, Missouri",64108,,53,0,0,0,0,0,0,2022-12-02T21:10:23.759Z,"https://www.google.com/maps/search/hospital/@39.2106764,-94.6272073,15z?hl=en",hospital,Missouri,2401 Gillham Rd,,FALSE,Childrens Mercy Hospital: Department of Pediatric Critical Care,,"https://www.google.com/maps/place/Childrens+Mercy+Hospital:+Department+of+Pediatric+Critical+Care/@39.0837613,-94.5769877,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f013656c36f7:0xfb0a0d574bc47ca8!8m2!3d39.0837613!4d-94.5769877?hl=en",http://www.childrensmercy.org/
"Kansas City, MO 64106",,Hospital,,,,,,,,,,,,Hospital,2.09057E+18,Kansas City,TRUE,US,4,FALSE,,39.0997265,-94.5785667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,ChIJQ5TQDMzxwIcRNl-tAgc0Ax0,"3CXC+VH Kansas City, Missouri",64106,,23,0,0,0,0,0,0,2022-12-02T21:10:26.297Z,"https://www.google.com/maps/search/hospital/@39.2106764,-94.6272073,15z?hl=en",hospital,Missouri,,,FALSE,Center. Point,,"https://www.google.com/maps/place/Center.+Point/@39.0997265,-94.5785667,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f1cc0cd09443:0x1d03340702ad5f36!8m2!3d39.0997265!4d-94.5785667?hl=en",
"5440 N Oak Trafficway, Kansas City, MO 64118",,Medical Center,Family practice physician,Internist,,,,,,,,,,Medical Center,4.85013E+18,Kansas City,TRUE,US,,FALSE,,39.1925948,-94.5770384,,5440 N Oak Trafficway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,ChIJyezzNZz3wIcRJ3aBCCsgT0M,"5CVF+25 Kansas City, Missouri",64118,,62,8,5,3,0,0,0,2022-12-02T21:10:38.947Z,"https://www.google.com/maps/search/hospital/@39.2106764,-94.6272073,15z?hl=en",hospital,Missouri,5440 N Oak Trafficway,,FALSE,Meritas Health,4.6,"https://www.google.com/maps/place/Meritas+Health/@39.1925948,-94.5770384,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f79c35f3ecc9:0x434f202b08817627!8m2!3d39.1925948!4d-94.5770384?hl=en",
"10301 Hickman Mills Dr, Kansas City, MO 64137",,Children's hospital,,,,,,,,,,,,Children's hospital,1.00801E+19,Kansas City,TRUE,US,1,FALSE,,38.9384114,-94.5299372,,10301 Hickman Mills Dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 234-3000,ChIJmzJqva3nwIcRbhABSpKp44s,"WFQC+92 Kansas City, Missouri",64137,,19,0,0,0,0,0,0,2022-12-02T21:10:47.236Z,"https://www.google.com/maps/search/hospital/@38.8651814,-94.5930928,15z?hl=en",hospital,Missouri,10301 Hickman Mills Dr,,FALSE,Childrens Mercy Hospital Ccp,,"https://www.google.com/maps/place/Childrens+Mercy+Hospital+Ccp/@38.9384114,-94.5299372,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0e7adbd6a329b:0x8be3a9924a01106e!8m2!3d38.9384114!4d-94.5299372?hl=en",https://www.childrensmercy.org/locations/
"6601 Rockhill Rd, Kansas City, MO 64131",,Hospital,,,,,,,,,,,,Hospital,3.08528E+18,Kansas City,FALSE,US,9,FALSE,,39.0069946,-94.5772109,,6601 Rockhill Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 276-7000,ChIJYbC-UWnvwIcR7H05_PYa0So,"2C4F+Q4 Kansas City, Missouri",64131,,26,462,376,48,22,11,5,2022-12-02T21:11:08.204Z,"https://www.google.com/maps/search/hospital/@38.8651814,-94.5930928,15z?hl=en",hospital,Missouri,6601 Rockhill Rd,,FALSE,Research Medical Center Brookside Campus,4.6,"https://www.google.com/maps/place/Research+Medical+Center+Brookside+Campus/@39.0069946,-94.5772109,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0ef6951beb061:0x2ad11af6fc397dec!8m2!3d39.0069946!4d-94.5772109?hl=en",https://hcamidwest.com/locations/research-medical-center-brookside-campus/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing
"698-600 E 24th St, Kansas City, MO 64108",,Hospital,,,,,,,,,,,,Hospital,3.84009E+18,Kansas City,TRUE,US,1,FALSE,Floor 1 · Children's Mercy Adele Hall Campus,39.0837684,-94.5767565,,698-600 E 24th St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,ChIJH2MlQ__xwIcRYKHe7Vq7SjU,"3CMF+G7 Kansas City, Missouri",64108,,3,0,0,0,0,0,0,2022-12-02T21:12:18.940Z,"https://www.google.com/maps/search/hospital/@39.0777937,-94.5930928,15z?hl=en",hospital,Missouri,698-600 E 24th St,,FALSE,?????? ??????? ???????,,"https://www.google.com/maps/place/%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%89+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84+%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A%E2%80%AD/@39.0837684,-94.5767565,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f1ff4325631f:0x354abb5aeddea160!8m2!3d39.0837684!4d-94.5767565?hl=en",
"2405 Grand Blvd, Kansas City, MO 64108",,Hospital,,,,,,,,,,,,Hospital,1.61232E+19,Kansas City,TRUE,US,1,FALSE,Crown Center,39.0832916,-94.5812597,,2405 Grand Blvd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,ChIJ1-wIDxXwwIcRopTjyyEawd8,"3CM9+8F Kansas City, Missouri",64108,,20,0,0,0,0,0,0,2022-12-02T21:12:27.218Z,"https://www.google.com/maps/search/hospital/@39.0512172,-94.5930928,15z?hl=en",hospital,Missouri,2405 Grand Blvd,,FALSE,Truman 7th Floor,,"https://www.google.com/maps/place/Truman+7th+Floor/@39.0832916,-94.5812597,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f0150f08ecd7:0xdfc11a21cbe394a2!8m2!3d39.0832916!4d-94.5812597?hl=en",
"Kansas City, MO 64106",,Hospital,,,,,,,,,,,,Hospital,7.0211E+18,Kansas City,TRUE,US,1,FALSE,,39.0997265,-94.5785667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,ChIJ9z9JdGLxwIcRs13fVjn0b2E,"3CXC+VH Kansas City, Missouri",64106,,3,1,1,0,0,0,0,2022-12-02T21:12:58.738Z,"https://www.google.com/maps/search/hospital/@39.1043703,-94.5930928,15z?hl=en",hospital,Missouri,,,FALSE,Children's Mercy,5,"https://www.google.com/maps/place/Children's+Mercy/@39.0997265,-94.5785667,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f16274493ff7:0x616ff43956df5db3!8m2!3d39.0997265!4d-94.5785667?hl=en",https://www.childrensmercy.org/
"2310 Holmes St, Kansas City, MO 64108",,Hospital,Medical Center,,,,,,,,,,,Hospital,8.97931E+18,Kansas City,FALSE,US,4,FALSE,,39.0842948,-94.5763094,,2310 Holmes St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 404-1000,ChIJt3SeIYXxwIcRAPbvmXLqnHw,"3CMF+PF Kansas City, Missouri",64108,,20,4,1,0,3,0,0,2022-12-02T21:14:28.860Z,"https://www.google.com/maps/search/hospital/@39.0246406,-94.5589782,15z?hl=en",hospital,Missouri,2310 Holmes St,,FALSE,University Health 4,2,"https://www.google.com/maps/place/University+Health+4/@39.0842948,-94.5763094,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f185219e74b7:0x7c9cea7299eff600!8m2!3d39.0842948!4d-94.5763094?hl=en",https://www.trumed.org/locations/hospital-hill-center/
"4401 Wornall Rd, Kansas City, MO 64111",,Medical Center,,,,,,,,,,,,Medical Center,1.02406E+19,Kansas City,FALSE,US,,FALSE,Saint Luke's Hospital of Kansas City,39.0479725,-94.5908381,,4401 Wornall Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 932-0340,ChIJBe0mwkDvwIcRzn56lc3JHY4,"2CX5+5M Kansas City, Missouri",64111,,14,0,0,0,0,0,0,2022-12-02T21:14:31.859Z,"https://www.google.com/maps/search/hospital/@39.0246406,-94.5589782,15z?hl=en",hospital,Missouri,4401 Wornall Rd,,FALSE,Saint Lukes Hospital Medicine Specialists,,"https://www.google.com/maps/place/Saint+Lukes+Hospital+Medicine+Specialists/@39.0479725,-94.5908381,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0ef40c226ed05:0x8e1dc9cd957a7ece!8m2!3d39.0479725!4d-94.5908381?hl=en",
"3130 Mersington Ave, Kansas City, MO 64128",,Hospital,Hospital department,Medical Center,,,,,,,,,,Hospital,3.96442E+18,Kansas City,FALSE,US,5,FALSE,,39.0682144,-94.5382006,,3130 Mersington Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 404-6700,ChIJ06nV_VX7wIcR_TY0I3h0BDc,"3F96+7P Kansas City, Missouri",64128,,6,5,1,1,3,0,0,2022-12-02T21:16:05.959Z,"https://www.google.com/maps/search/hospital/@39.0512172,-94.5248637,15z?hl=en",hospital,Missouri,3130 Mersington Ave,,FALSE,University Health Community Care Linwood,2.4,"https://www.google.com/maps/place/University+Health+Community+Care+Linwood/@39.0682144,-94.5382006,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0fb55fdd5a9d3:0x37047478233436fd!8m2!3d39.0682144!4d-94.5382006?hl=en",https://www.trumed.org/locations/university-health-community-care-linwood/?utm_source=GMB&utm_medium=organic&utm_campaign=gmbuhcclinwood
"5844 NW Barry Rd Ste 320, Kansas City, MO 64154",,Hospital,,,,,,,,,,,,Hospital,6.21209E+18,Kansas City,TRUE,US,7,FALSE,Saint Luke's North Hospital-Barry Road,39.2482029,-94.6492901,,5844 NW Barry Rd Ste 320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 891-6000,ChIJM80bDkpfwIcR-HeO1hnLNVY,"69X2+77 Kansas City, Missouri",64154,,12,13,3,2,5,1,2,2022-12-02T21:16:47.990Z,"https://www.google.com/maps/search/hospital/@39.1840999,-94.5248637,15z?hl=en",hospital,Missouri,5844 NW Barry Rd Ste 320,,FALSE,St. Lukes Hospital,2.7,"https://www.google.com/maps/place/St.+Lukes+Hospital/@39.2482029,-94.6492901,17z/data=!3m1!4b1!4m5!3m4!1s0x87c05f4a0e1bcd33:0x5635cb19d68e77f8!8m2!3d39.2482029!4d-94.6492901?hl=en",https://www.saintlukeskc.org/locations/saint-lukes-north-hospital-barry-road
"2401 Gillham Rd, Kansas City, MO 64108",,Children's hospital,,,,,,,,,,,,Children's hospital,5.52658E+18,Kansas City,TRUE,US,14,FALSE,,39.0841316,-94.5771909,,2401 Gillham Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 234-3490,ChIJ9zZsZRPwwIcRPsUmygtdskw,"3CMF+M4 Kansas City, Missouri",64108,,9,9,5,0,3,0,1,2022-12-02T21:16:56.035Z,"https://www.google.com/maps/search/hospital/@39.1309468,-94.5248637,15z?hl=en",hospital,Missouri,2401 Gillham Rd,,FALSE,Children's Mercy Hospital Infirmary,3.3,"https://www.google.com/maps/place/Children's+Mercy+Hospital+Infirmary/@39.0841316,-94.5771909,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f013656c36f7:0x4cb25d0bca26c53e!8m2!3d39.0841316!4d-94.5771909?hl=en",https://www.childrensmercy.org/locations/
"10918 Elm Ave, Kansas City, MO 64134",,Psychiatric hospital,Child psychiatrist,Psychiatrist,,,,,,,,,,Psychiatric hospital,1.27077E+18,Kansas City,FALSE,US,5,FALSE,,38.9241603,-94.4808612,,10918 Elm Ave,saintlukeskc.org,,https://www.saintlukeskc.org/locations/crittenton-childrens-center?utm_source=local-listing&utm_medium=organic&utm_campaign=appt-request,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 765-6600,ChIJoUVngsrgwIcR5v_vWcGqohE,"WGF9+MM Kansas City, Missouri",64134,,18,106,24,8,70,3,1,2022-12-02T21:17:55.896Z,"https://www.google.com/maps/search/hospital/@38.944911,-94.4907492,15z?hl=en",hospital,Missouri,10918 Elm Ave,,FALSE,Saint Luke's Hospital Crittenton Children's Center,2.2,"https://www.google.com/maps/place/Saint+Luke's+Hospital+Crittenton+Children's+Center/@38.9241603,-94.4808612,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0e0ca826745a1:0x11a2aac159efffe6!8m2!3d38.9241603!4d-94.4808612?hl=en",https://www.saintlukeskc.org/locations/crittenton-childrens-center
"1100 Main St # 2350, Kansas City, MO 64105",,Hospital,,,,,,,,,,,,Hospital,1.80933E+19,Kansas City,TRUE,US,1,FALSE,,39.1003362,-94.5838067,,1100 Main St # 2350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 474-7800,ChIJI8kr5V3wwIcR4G-5NPpxGPs,"4C28+4F Kansas City, Missouri",64105,,16,0,0,0,0,0,0,2022-12-02T21:18:39.292Z,"https://www.google.com/maps/search/hospital/@39.1043703,-94.4907492,15z?hl=en",hospital,Missouri,1100 Main St # 2350,,FALSE,Hmc Cah Consolidated Inc,,"https://www.google.com/maps/place/Hmc+Cah+Consolidated+Inc/@39.1003362,-94.5838067,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f05de52bc923:0xfb1871fa34b96fe0!8m2!3d39.1003362!4d-94.5838067?hl=en",http://www.hmccah.dreamhosters.com/
"2515 E 12th St #2599, Kansas City, MO 64127",,Hospital,,,,,,,,,,,,Hospital,1.39424E+18,Kansas City,TRUE,US,1,FALSE,,39.0986064,-94.5517849,,2515 E 12th St #2599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 965-1100,ChIJmfAUkI_6wIcR1nxPMghaWRM,"3CXX+C7 Kansas City, Missouri",64127,,32,0,0,0,0,0,0,2022-12-02T21:18:47.572Z,"https://www.google.com/maps/search/hospital/@39.1043703,-94.4907492,15z?hl=en",hospital,Missouri,2515 E 12th St #2599,,FALSE,KC Assessment and Triage,,"https://www.google.com/maps/place/KC+Assessment+and+Triage/@39.0986064,-94.5517849,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0fa8f9014f099:0x13595a08324f7cd6!8m2!3d39.0986064!4d-94.5517849?hl=en",http://rediscovermh.org/
"800 E 21st St, Kansas City, MO 64108",,Hospital,,,,,,,,,,,,Hospital,1.33659E+19,Kansas City,FALSE,US,2,FALSE,,39.0876203,-94.5737656,,800 E 21st St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 404-6380,ChIJQ9rprR3xwIcRLxoMwNNafbk,"3CQG+2F Kansas City, Missouri",64108,,60,2,1,0,1,0,0,2022-12-02T21:19:06.748Z,"https://www.google.com/maps/search/hospital/@39.1043703,-94.4907492,15z?hl=en",hospital,Missouri,800 E 21st St,,FALSE,University Health Behavioral Health New Frontiers,3,"https://www.google.com/maps/place/University+Health+Behavioral+Health+New+Frontiers/@39.0876203,-94.5737656,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f11dade9da43:0xb97d5ad3c00c1a2f!8m2!3d39.0876203!4d-94.5737656?hl=en",https://www.universityhealthkc.org/locations/university-health-behavioral-health-new-frontiers/
"8300 N Church Rd, Kansas City, MO 64158",,Urgent care center,Occupational health service,,,,,,,,,,,Urgent care center,1.69709E+19,Kansas City,FALSE,US,21,FALSE,,39.2419947,-94.4623482,,8300 N Church Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 407-2300,ChIJm38_ovNVwIcREA4DK1rehOs,"6GRQ+Q3 Kansas City, Missouri",64158,,10,117,73,6,37,1,0,2022-12-02T21:19:17.745Z,"https://www.google.com/maps/search/hospital/@39.237253,-94.4907492,15z?hl=en",hospital,Missouri,8300 N Church Rd,,FALSE,Liberty Hospital Urgent Care Shoal Creek,3.7,"https://www.google.com/maps/place/Liberty+Hospital+Urgent+Care+Shoal+Creek/@39.2419947,-94.4623482,17z/data=!3m1!4b1!4m5!3m4!1s0x87c055f3a23f7f9b:0xeb84de5a2b030e10!8m2!3d39.2419947!4d-94.4623482?hl=en",https://www.libertyhospital.org/services/urgentcare/
"8701 Troost Ave, Kansas City, MO 64131",,Doctor,,,,,,,,,,,,Doctor,1.19308E+19,Kansas City,TRUE,US,1,FALSE,,38.9680788,-94.5744566,,8701 Troost Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 995-2000,ChIJAeQIOLrowIcRIQSqUhevkqU,"XC9G+66 Kansas City, Missouri",64131,,79,1,1,0,0,0,0,2022-12-02T21:19:27.387Z,"https://www.google.com/maps/search/hospital/@39.1043703,-94.4907492,15z?hl=en",hospital,Missouri,8701 Troost Ave,,FALSE,Kindred Hospital: Tiojanco Milagros L MD,5,"https://www.google.com/maps/place/Kindred+Hospital:+Tiojanco+Milagros+L+MD/@38.9680788,-94.5744566,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0e8ba3808e401:0xa592af1752aa0421!8m2!3d38.9680788!4d-94.5744566?hl=en",
"2301 Holmes St, Kansas City, MO 64108",,Rheumatologist,,,,,,,,,,,,Rheumatologist,6.65163E+18,Kansas City,TRUE,US,1,FALSE,,39.0844879,-94.5752976,,2301 Holmes St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 404-1000,ChIJV-k51hLwwIcRQ9H58wFST1w,"3CMF+QV Kansas City, Missouri",64108,,96,1,0,0,1,0,0,2022-12-02T21:19:41.095Z,"https://www.google.com/maps/search/hospital/@39.1043703,-94.4907492,15z?hl=en",hospital,Missouri,2301 Holmes St,,FALSE,Gray Clinic,1,"https://www.google.com/maps/place/Gray+Clinic/@39.0844879,-94.5752976,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f012d639e957:0x5c4f5201f3f9d143!8m2!3d39.0844879!4d-94.5752976?hl=en",http://www.trumed.org/
"4401 Wornall Rd, Kansas City, MO 64111",,Doctor,,,,,,,,,,,,Doctor,4.12219E+18,Kansas City,TRUE,US,,FALSE,,39.0462968,-94.5907389,,4401 Wornall Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 932-2550,ChIJJembMcTvwIcRkIhBeVb1NDk,"2CW5+GP Kansas City, Missouri",64111,,77,0,0,0,0,0,0,2022-12-02T21:19:47.812Z,"https://www.google.com/maps/search/hospital/@39.1043703,-94.4907492,15z?hl=en",hospital,Missouri,4401 Wornall Rd,,FALSE,St Luke's Hospital: Riaz Muhammad A MD,,"https://www.google.com/maps/place/St+Luke's+Hospital:+Riaz+Muhammad+A+MD/@39.0462968,-94.5907389,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0efc4319be925:0x3934f55679418890!8m2!3d39.0462968!4d-94.5907389?hl=en",
"9151 NE 81st Terrace, Kansas City, MO 64158",,Medical clinic,,,,,,,,,,,,Medical clinic,1.27214E+19,Kansas City,FALSE,US,3,FALSE,Barry Pointe Family Care,39.2389058,-94.4639063,,9151 NE 81st Terrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 415-3430,ChIJR61WI_RVwIcRdjOVsDV-i7A,"6GQP+HC Kansas City, Missouri",64158,,6,0,0,0,0,0,0,2022-12-02T21:19:54.943Z,"https://www.google.com/maps/search/hospital/@39.237253,-94.4907492,15z?hl=en",hospital,Missouri,9151 NE 81st Terrace,,FALSE,Liberty Hospital Specialty Clinic Shoal Creek,,"https://www.google.com/maps/place/Liberty+Hospital+Specialty+Clinic+Shoal+Creek/@39.2389058,-94.4639063,17z/data=!3m1!4b1!4m5!3m4!1s0x87c055f42356ad47:0xb08b7e35b0953376!8m2!3d39.2389058!4d-94.4639063?hl=en",https://www.libertyhospital.org/?utm_source=GMB&utm_medium=Local%20Listing&utm_content=Specialty%20Clinic%20Shoal%20Creek
